"Score","FirstReadIndex","StreamInfoPtr","ModeFlag","StreamBase","StreamSize","MatchReason","EntryIndex","Name","Extension","Hash","StoredSize","ExpandedSize","Flag","EntryOffset","EntryEnd","FirstAsciiSample"
"1","63801","0x630cfb4","0x0","0x196e6e4","442","size","457","patch20/vehicles/bikes/pitviperwatchdogs/cheetah_watchdogs_front_suspension_1.gfx",".gfx","0x45D8964F","264","442","0x11","26676246","26676510","GFX2............................"
"1","63801","0x630cfb4","0x0","0x196e6e4","442","size","471","patch20/vehicles/bikes/rabbitwildcat/paper_boy_wildcat_suspension_front_1.gfx",".gfx","0x1E1284D6","265","442","0x11","26680735","26681000","GFX2............................"
"1","63801","0x630cfb4","0x0","0x196e6e4","442","size","482","patch20/vehicles/bikes/rayman_roach/rayman_roach_exhaust.gfx",".gfx","0xB345FCD7","276","442","0x11","26683944","26684220","GFX2............................"
"1","63801","0x630cfb4","0x0","0x196e6e4","442","size","487","patch20/vehicles/bikes/rayman_roach/rayman_roach_rear_fender.gfx",".gfx","0x15C53B53","276","442","0x11","26685548","26685824","GFX2............................"
"1","63801","0x630cfb4","0x0","0x196e6e4","442","size","492","patch20/vehicles/bikes/roachac/kingcobra_ac_exhaust_pipe_1.gfx",".gfx","0x3D81AD9C","276","442","0x11","26687040","26687316","GFX2............................"
"1","63801","0x630cfb4","0x0","0x196e6e4","442","size","494","patch20/vehicles/bikes/roachac/kingcobra_ac_front_fender_1.gfx",".gfx","0xD75693E8","266","442","0x11","26687609","26687875","GFX2............................"
"1","63801","0x630cfb4","0x0","0x196e6e4","442","size","503","patch20/vehicles/bikes/roachhorror/kingcobra_horror_exhaust_pipe_1.gfx",".gfx","0xB2C403F0","276","442","0x11","26690294","26690570","GFX2............................"
"1","63801","0x630cfb4","0x0","0x196e6e4","442","size","505","patch20/vehicles/bikes/roachhorror/kingcobra_horror_front_fender_1.gfx",".gfx","0xFCA691DA","266","442","0x11","26690863","26691129","GFX2............................"
"1","63801","0x630cfb4","0x0","0x196e6e4","442","size","513","patch20/vehicles/bikes/roach_flame/kingcobra_flame_exhaust_pipe_1.gfx",".gfx","0xA7980087","276","442","0x11","26693133","26693409","GFX2............................"
"1","63801","0x630cfb4","0x0","0x196e6e4","442","size","515","patch20/vehicles/bikes/roach_flame/kingcobra_flame_front_fender_1.gfx",".gfx","0x07C432BD","266","442","0x11","26693702","26693968","GFX2............................"
"1","63802","0x630e0d4","0x0","0x196e49d","595","size","347","patch20/characters/female_indian/female_indian_torso.gfx",".gfx","0xACEB213C","295","595","0x11","23736192","23736487","GFX2............................"
"1","63802","0x630e0d4","0x0","0x196e49d","595","size","434","patch20/vehicles/bikes/pitviperevo/cheetah_evo_fender_rear_1.gfx",".gfx","0xE74930E4","294","595","0x11","26669279","26669573","GFX2............................"
"1","63802","0x630e0d4","0x0","0x196e49d","595","size","455","patch20/vehicles/bikes/pitviperwatchdogs/cheetah_watchdogs_fender_rear_1.gfx",".gfx","0xBF2E6D8F","294","595","0x11","26675663","26675957","GFX2............................"
"1","63803","0x630e404","0x0","0x196e5c3","587","size","372","patch20/characters/rayman_outfit_1/rayman_torso.gfx",".gfx","0x6FDBF7BF","301","587","0x11","26565713","26566014","GFX2............................"
"1","63803","0x630e404","0x0","0x196e5c3","587","size","435","patch20/vehicles/bikes/pitviperevo/cheetah_evo_frame_1.gfx",".gfx","0x0669BCF0","288","587","0x11","26669573","26669861","GFX2............................"
"1","63803","0x630e404","0x0","0x196e5c3","587","size","456","patch20/vehicles/bikes/pitviperwatchdogs/cheetah_watchdogs_frame_1.gfx",".gfx","0x759B78BD","289","587","0x11","26675957","26676246","GFX2............................"
"1","63805","0x6214124","0x0","0x196cf90","433","size","310","patch20/characters/apocalypse_mask/apocalypse_mask.gfx",".gfx","0xC1408077","259","433","0x11","23726035","23726294","GFX2............................"
"1","63805","0x6214124","0x0","0x196cf90","433","size","313","patch20/characters/arno/arno_torso.gfx",".gfx","0x1B275455","257","433","0x11","23726810","23727067","GFX2............................"
"1","63805","0x6214124","0x0","0x196cf90","433","size","403","patch20/vehicles/bikes/baggie_80s/minx_80s_frame_1.gfx",".gfx","0xE48FDE0A","256","433","0x11","26644355","26644611","GFX2............................"
"1","63805","0x6214124","0x0","0x196cf90","433","size","422","patch20/vehicles/bikes/pitvipercomicbook/cheetah_comicbook_exhaust_1.gfx",".gfx","0xB9CD4E96","256","433","0x11","26665583","26665839","GFX2............................"
"1","63805","0x6214124","0x0","0x196cf90","433","size","432","patch20/vehicles/bikes/pitviperevo/cheetah_evo_exhaust_1.gfx",".gfx","0x0DAC7570","256","433","0x11","26668715","26668971","GFX2............................"
"1","63805","0x6214124","0x0","0x196cf90","433","size","442","patch20/vehicles/bikes/pitvipergold/cheetah_gold_exhaust_1.gfx",".gfx","0x58DBB4B8","256","433","0x11","26671806","26672062","GFX2............................"
"1","63805","0x6214124","0x0","0x196cf90","433","size","453","patch20/vehicles/bikes/pitviperwatchdogs/cheetah_watchdogs_exhaust_1.gfx",".gfx","0x0EBBEB78","256","433","0x11","26675106","26675362","GFX2............................"
"1","63806","0x62141dc","0x0","0x196cd95","434","size","360","patch20/characters/male_punk/male_punk_head.gfx",".gfx","0x9D6AB361","258","434","0x11","23783523","23783781","GFX2............................"
"1","63806","0x62141dc","0x0","0x196cd95","434","size","374","patch20/characters/tko_panda_helmet/tko_panda_helmet.gfx",".gfx","0x933EC809","258","434","0x11","26566261","26566519","GFX2............................"
"1","63806","0x62141dc","0x0","0x196cd95","434","size","398","patch20/vehicles/bikes/baggie_80s/minx_80s_engine_1.gfx",".gfx","0xFC3176FE","259","434","0x11","26643036","26643295","GFX2............................"
"1","63806","0x62141dc","0x0","0x196cd95","434","size","498","patch20/vehicles/bikes/roachac/kingcobra_ac_seat_1.gfx",".gfx","0x3E4D9287","259","434","0x11","26688868","26689127","GFX2............................"
"1","63806","0x62141dc","0x0","0x196cd95","434","size","508","patch20/vehicles/bikes/roachhorror/kingcobra_horror_seat_1.gfx",".gfx","0x60DB8F22","259","434","0x11","26691707","26691966","GFX2............................"
"1","63806","0x62141dc","0x0","0x196cd95","434","size","519","patch20/vehicles/bikes/roach_flame/kingcobra_flame_seat_1.gfx",".gfx","0x82CDECB4","259","434","0x11","26694960","26695219","GFX2............................"
"1","63806","0x62141dc","0x0","0x196cd95","434","size","522","patch20/vehicles/bikes/tkopandacamo/fat_grizzly_camo_body_1.gfx",".gfx","0xF053C7D0","259","434","0x11","26695859","26696118","GFX2............................"
"1","63806","0x62141dc","0x0","0x196cd95","434","size","529","patch20/vehicles/bikes/tkopandawasp/fat_grizzly_wasp_body_1.gfx",".gfx","0x91859A05","259","434","0x11","26697775","26698034","GFX2............................"
"1","63807","0x630e9b4","0x0","0x196d186","426","size","363","patch20/characters/partyhat/partyhat.gfx",".gfx","0x0A9026D2","250","426","0x11","23784377","23784627","GFX2............................"
"1","63807","0x630e9b4","0x0","0x196d186","426","size","377","patch20/characters/watch_dogs_aiden/watchdogs_aiden_head.gfx",".gfx","0x192E159F","251","426","0x11","26633615","26633866","GFX2............................"
"1","63808","0x630f144","0x0","0x196d08d","427","size","186","objects/pack20/generic_medium_icon_1_2788949741.mdl",".mdl","0xDB0E28F2","555","427","0x10","16855856","16856411","GFX2............................"
"1","63808","0x630f144","0x0","0x196d08d","427","size","311","patch20/characters/arno/arno_head.gfx",".gfx","0xE071018C","250","427","0x11","23726294","23726544","GFX2............................"
"1","63808","0x630f144","0x0","0x196d08d","427","size","312","patch20/characters/arno/arno_legs.gfx",".gfx","0x72C616CD","266","427","0x11","23726544","23726810","GFX2............................"
"1","63808","0x630f144","0x0","0x196d08d","427","size","321","patch20/characters/cat_rider/cat_rider.gfx",".gfx","0xAFE4C925","254","427","0x11","23729151","23729405","GFX2............................"
"1","63808","0x630f144","0x0","0x196d08d","427","size","330","patch20/characters/dapper/dapper_legs.gfx",".gfx","0x0AB1EFAB","253","427","0x11","23731360","23731613","GFX2............................"
"1","63808","0x630f144","0x0","0x196d08d","427","size","489","patch20/vehicles/bikes/rayman_roach/rayman_roach_swing_arm.gfx",".gfx","0xB64FD675","427","1073","0x11","26686085","26686512","GFX2............................"
"1","63809","0x630e1d4","0x0","0x196ce94","428","size","185","objects/pack20/generic_medium_icon_1_2202330545.mdl",".mdl","0x26592A96","556","428","0x10","16855300","16855856","GFX2............................"
"1","63809","0x630e1d4","0x0","0x196ce94","428","size","325","patch20/characters/clara/clara_head.gfx",".gfx","0x9806A972","253","428","0x11","23730088","23730341","GFX2............................"
"1","63809","0x630e1d4","0x0","0x196ce94","428","size","326","patch20/characters/clara/clara_legs.gfx",".gfx","0x2CEAF96F","253","428","0x11","23730341","23730594","GFX2............................"
"1","63809","0x630e1d4","0x0","0x196ce94","428","size","332","patch20/characters/dapper_pug/dapper_pug.gfx",".gfx","0x60B457EB","253","428","0x11","23731915","23732168","GFX2............................"
"1","63809","0x630e1d4","0x0","0x196ce94","428","size","334","patch20/characters/elise/elise_legs.gfx",".gfx","0x42D94B6C","252","428","0x11","23732485","23732737","GFX2............................"
"1","63809","0x630e1d4","0x0","0x196ce94","428","size","364","patch20/characters/pit_baggie/pit_baggie.gfx",".gfx","0xADBECEF3","253","428","0x11","23784627","23784880","GFX2............................"
"1","63809","0x630e1d4","0x0","0x196ce94","428","size","376","patch20/characters/watch_dogs_aiden/watchdogs_aiden_bottom.gfx",".gfx","0xE34431E4","253","428","0x11","26633362","26633615","GFX2............................"
"1","63810","0x4c8dd5c","0x0","0x16a3403","590","size","338","patch20/characters/femaleoutfit_1/female_outfit_1_top.gfx",".gfx","0x9D4AE1D0","298","590","0x11","23733555","23733853","GFX2............................"
"1","63810","0x4c8dd5c","0x0","0x16a3403","590","size","346","patch20/characters/female_indian/female_indian_legs.gfx",".gfx","0x6926967E","298","590","0x11","23735894","23736192","GFX2............................"
"1","63810","0x4c8dd5c","0x0","0x16a3403","590","size","469","patch20/vehicles/bikes/rabbitwildcat/paper_boy_wildcat_frame_1.gfx",".gfx","0x9B04D4C1","294","590","0x11","26680090","26680384","GFX2............................"
"1","63811","0x630e214","0x0","0x16a352d","436","size","317","patch20/characters/bounty_hunter/bounty_hunter_helmet.gfx",".gfx","0x76F6A5CE","259","436","0x11","23727827","23728086","GFX2............................"
"1","63811","0x630e214","0x0","0x16a352d","436","size","480","patch20/vehicles/bikes/rayman_roach/rayman_roach_engine.gfx",".gfx","0xA4188511","260","436","0x11","26683417","26683677","GFX2............................"
"1","63811","0x630e214","0x0","0x16a352d","436","size","490","patch20/vehicles/bikes/roachac/kingcobra_ac_engine_1.gfx",".gfx","0x408F10C6","260","436","0x11","26686512","26686772","GFX2............................"
"1","63811","0x630e214","0x0","0x16a352d","436","size","501","patch20/vehicles/bikes/roachhorror/kingcobra_horror_engine_1.gfx",".gfx","0x20B196D6","260","436","0x11","26689767","26690027","GFX2............................"
"1","63811","0x630e214","0x0","0x16a352d","436","size","511","patch20/vehicles/bikes/roach_flame/kingcobra_flame_engine_1.gfx",".gfx","0x3F6266CF","260","436","0x11","26692606","26692866","GFX2............................"
"1","63812","0x630c364","0x0","0x16a3634","586","size","304","pack20/prizes.csv",".csv","0x8E6A25F3","714","1526","0x11","23723357","23724071","GFX2............................"
"1","63841","0x630d00c","0x0","0x197452f","442","size","426","patch20/vehicles/bikes/pitvipercomicbook/cheetah_comicbook_front_suspension_1.gfx",".gfx","0xEE6825D2","264","442","0x11","26666724","26666988","GFX2............................"
"1","63841","0x630d00c","0x0","0x197452f","442","size","436","patch20/vehicles/bikes/pitviperevo/cheetah_evo_front_suspension_1.gfx",".gfx","0xF80465EC","264","442","0x11","26669861","26670125","GFX2............................"
"1","63841","0x630d00c","0x0","0x197452f","442","size","446","patch20/vehicles/bikes/pitvipergold/cheetah_gold_front_suspension_1.gfx",".gfx","0xBA0D5270","264","442","0x11","26672915","26673179","GFX2............................"
"1","63841","0x630d00c","0x0","0x197452f","442","size","457","patch20/vehicles/bikes/pitviperwatchdogs/cheetah_watchdogs_front_suspension_1.gfx",".gfx","0x45D8964F","264","442","0x11","26676246","26676510","GFX2............................"
"1","63841","0x630d00c","0x0","0x197452f","442","size","471","patch20/vehicles/bikes/rabbitwildcat/paper_boy_wildcat_suspension_front_1.gfx",".gfx","0x1E1284D6","265","442","0x11","26680735","26681000","GFX2............................"
"1","63841","0x630d00c","0x0","0x197452f","442","size","482","patch20/vehicles/bikes/rayman_roach/rayman_roach_exhaust.gfx",".gfx","0xB345FCD7","276","442","0x11","26683944","26684220","GFX2............................"
"1","63841","0x630d00c","0x0","0x197452f","442","size","487","patch20/vehicles/bikes/rayman_roach/rayman_roach_rear_fender.gfx",".gfx","0x15C53B53","276","442","0x11","26685548","26685824","GFX2............................"
"1","63841","0x630d00c","0x0","0x197452f","442","size","492","patch20/vehicles/bikes/roachac/kingcobra_ac_exhaust_pipe_1.gfx",".gfx","0x3D81AD9C","276","442","0x11","26687040","26687316","GFX2............................"
"1","63841","0x630d00c","0x0","0x197452f","442","size","494","patch20/vehicles/bikes/roachac/kingcobra_ac_front_fender_1.gfx",".gfx","0xD75693E8","266","442","0x11","26687609","26687875","GFX2............................"
"1","63841","0x630d00c","0x0","0x197452f","442","size","503","patch20/vehicles/bikes/roachhorror/kingcobra_horror_exhaust_pipe_1.gfx",".gfx","0xB2C403F0","276","442","0x11","26690294","26690570","GFX2............................"
"1","63841","0x630d00c","0x0","0x197452f","442","size","513","patch20/vehicles/bikes/roach_flame/kingcobra_flame_exhaust_pipe_1.gfx",".gfx","0xA7980087","276","442","0x11","26693133","26693409","GFX2............................"
"1","63841","0x630d00c","0x0","0x197452f","442","size","515","patch20/vehicles/bikes/roach_flame/kingcobra_flame_front_fender_1.gfx",".gfx","0x07C432BD","266","442","0x11","26693702","26693968","GFX2............................"
"1","63842","0x630f544","0x0","0x19742f6","442","size","426","patch20/vehicles/bikes/pitvipercomicbook/cheetah_comicbook_front_suspension_1.gfx",".gfx","0xEE6825D2","264","442","0x11","26666724","26666988","GFX2............................"
"1","63842","0x630f544","0x0","0x19742f6","442","size","436","patch20/vehicles/bikes/pitviperevo/cheetah_evo_front_suspension_1.gfx",".gfx","0xF80465EC","264","442","0x11","26669861","26670125","GFX2............................"
"1","63842","0x630f544","0x0","0x19742f6","442","size","446","patch20/vehicles/bikes/pitvipergold/cheetah_gold_front_suspension_1.gfx",".gfx","0xBA0D5270","264","442","0x11","26672915","26673179","GFX2............................"
"1","63842","0x630f544","0x0","0x19742f6","442","size","457","patch20/vehicles/bikes/pitviperwatchdogs/cheetah_watchdogs_front_suspension_1.gfx",".gfx","0x45D8964F","264","442","0x11","26676246","26676510","GFX2............................"
"1","63842","0x630f544","0x0","0x19742f6","442","size","471","patch20/vehicles/bikes/rabbitwildcat/paper_boy_wildcat_suspension_front_1.gfx",".gfx","0x1E1284D6","265","442","0x11","26680735","26681000","GFX2............................"
"1","63842","0x630f544","0x0","0x19742f6","442","size","482","patch20/vehicles/bikes/rayman_roach/rayman_roach_exhaust.gfx",".gfx","0xB345FCD7","276","442","0x11","26683944","26684220","GFX2............................"
"1","63842","0x630f544","0x0","0x19742f6","442","size","487","patch20/vehicles/bikes/rayman_roach/rayman_roach_rear_fender.gfx",".gfx","0x15C53B53","276","442","0x11","26685548","26685824","GFX2............................"
"1","63842","0x630f544","0x0","0x19742f6","442","size","492","patch20/vehicles/bikes/roachac/kingcobra_ac_exhaust_pipe_1.gfx",".gfx","0x3D81AD9C","276","442","0x11","26687040","26687316","GFX2............................"
"1","63842","0x630f544","0x0","0x19742f6","442","size","494","patch20/vehicles/bikes/roachac/kingcobra_ac_front_fender_1.gfx",".gfx","0xD75693E8","266","442","0x11","26687609","26687875","GFX2............................"
"1","63842","0x630f544","0x0","0x19742f6","442","size","505","patch20/vehicles/bikes/roachhorror/kingcobra_horror_front_fender_1.gfx",".gfx","0xFCA691DA","266","442","0x11","26690863","26691129","GFX2............................"
"1","63842","0x630f544","0x0","0x19742f6","442","size","513","patch20/vehicles/bikes/roach_flame/kingcobra_flame_exhaust_pipe_1.gfx",".gfx","0xA7980087","276","442","0x11","26693133","26693409","GFX2............................"
"1","63842","0x630f544","0x0","0x19742f6","442","size","515","patch20/vehicles/bikes/roach_flame/kingcobra_flame_front_fender_1.gfx",".gfx","0x07C432BD","266","442","0x11","26693702","26693968","GFX2............................"
"1","63843","0x630f2fc","0x0","0x1974639","446","size","357","patch20/characters/male_assassin/m_assassin_head.gfx",".gfx","0x4538C18B","267","446","0x11","23782677","23782944","GFX2............................"
"1","63843","0x630f2fc","0x0","0x1974639","446","size","475","patch20/vehicles/bikes/rayman_pitviper/rayman_pitviper_enginefender.gfx",".gfx","0xB753A323","271","446","0x11","26682066","26682337","GFX2............................"
"1","63843","0x630f2fc","0x0","0x1974639","446","size","495","patch20/vehicles/bikes/roachac/kingcobra_ac_front_suspension_1.gfx",".gfx","0x4AB49C21","270","446","0x11","26687875","26688145","GFX2............................"
"1","63843","0x630f2fc","0x0","0x1974639","446","size","516","patch20/vehicles/bikes/roach_flame/kingcobra_flame_front_suspension_1.gfx",".gfx","0x10F04679","270","446","0x11","26693968","26694238","GFX2............................"
"1","63843","0x630f2fc","0x0","0x1974639","446","size","527","patch20/vehicles/bikes/tkopandacamo/fat_grizzly_camo_suspension_front_1.gfx",".gfx","0x1C92F26E","269","446","0x11","26697237","26697506","GFX2............................"
"1","63843","0x630f2fc","0x0","0x1974639","446","size","534","patch20/vehicles/bikes/tkopandawasp/fat_grizzly_wasp_suspension_front_1.gfx",".gfx","0x9B5BF8ED","269","446","0x11","26699153","26699422","GFX2............................"
"1","63844","0x630e854","0x0","0x197487b","434","size","360","patch20/characters/male_punk/male_punk_head.gfx",".gfx","0x9D6AB361","258","434","0x11","23783523","23783781","GFX2............................"
"1","63844","0x630e854","0x0","0x197487b","434","size","374","patch20/characters/tko_panda_helmet/tko_panda_helmet.gfx",".gfx","0x933EC809","258","434","0x11","26566261","26566519","GFX2............................"
"1","63844","0x630e854","0x0","0x197487b","434","size","398","patch20/vehicles/bikes/baggie_80s/minx_80s_engine_1.gfx",".gfx","0xFC3176FE","259","434","0x11","26643036","26643295","GFX2............................"
"1","63844","0x630e854","0x0","0x197487b","434","size","412","patch20/vehicles/bikes/donkey_bike/donkey_front_suspension_1.gfx",".gfx","0x0A7AF40C","255","434","0x11","26660245","26660500","GFX2............................"
"1","63844","0x630e854","0x0","0x197487b","434","size","498","patch20/vehicles/bikes/roachac/kingcobra_ac_seat_1.gfx",".gfx","0x3E4D9287","259","434","0x11","26688868","26689127","GFX2............................"
"1","63844","0x630e854","0x0","0x197487b","434","size","519","patch20/vehicles/bikes/roach_flame/kingcobra_flame_seat_1.gfx",".gfx","0x82CDECB4","259","434","0x11","26694960","26695219","GFX2............................"
"1","63844","0x630e854","0x0","0x197487b","434","size","522","patch20/vehicles/bikes/tkopandacamo/fat_grizzly_camo_body_1.gfx",".gfx","0xF053C7D0","259","434","0x11","26695859","26696118","GFX2............................"
"1","63844","0x630e854","0x0","0x197487b","434","size","529","patch20/vehicles/bikes/tkopandawasp/fat_grizzly_wasp_body_1.gfx",".gfx","0x91859A05","259","434","0x11","26697775","26698034","GFX2............................"
"1","63845","0x630ba14","0x0","0x19741eb","443","size","474","patch20/vehicles/bikes/rayman_pitviper/rayman_pitviper_backswing.gfx",".gfx","0x6788E905","443","1243","0x11","26681623","26682066","GFX2............................"
"1","63845","0x630ba14","0x0","0x19741eb","443","size","481","patch20/vehicles/bikes/rayman_roach/rayman_roach_engine_fender.gfx",".gfx","0x1C43F7A4","267","443","0x11","26683677","26683944","GFX2............................"
"1","63845","0x630ba14","0x0","0x19741eb","443","size","491","patch20/vehicles/bikes/roachac/kingcobra_ac_engine_fender_1.gfx",".gfx","0x3EF762D1","268","443","0x11","26686772","26687040","GFX2............................"
"1","63845","0x630ba14","0x0","0x19741eb","443","size","512","patch20/vehicles/bikes/roach_flame/kingcobra_flame_engine_fender_1.gfx",".gfx","0x9DD463C2","267","443","0x11","26692866","26693133","GFX2............................"
"1","63846","0x630d7e4","0x0","0x1974a83","921","size","500","patch20/vehicles/bikes/roachac/kingcobra_ac_swing_arm_1.gfx",".gfx","0x0F8BBA46","379","921","0x11","26689388","26689767","GFX2............................"
"1","63846","0x630d7e4","0x0","0x1974a83","921","size","521","patch20/vehicles/bikes/roach_flame/kingcobra_flame_swing_arm_1.gfx",".gfx","0x7ECA7CC9","379","921","0x11","26695480","26695859","GFX2............................"
"1","63847","0x630d174","0x0","0x197497e","438","size","366","patch20/characters/plague_doctor_helmet/plague_doctor_helmet.gfx",".gfx","0x82808A6E","262","438","0x11","23785149","23785411","GFX2............................"
"1","63847","0x630d174","0x0","0x197497e","438","size","405","patch20/vehicles/bikes/baggie_80s/minx_80s_head_light_1.gfx",".gfx","0x5B0FF1EE","262","438","0x11","26644876","26645138","GFX2............................"
"1","63847","0x630d174","0x0","0x197497e","438","size","423","patch20/vehicles/bikes/pitvipercomicbook/cheetah_comicbook_fender_front_1.gfx",".gfx","0x5507F76B","302","438","0x11","26665839","26666141","GFX2............................"
"1","63847","0x630d174","0x0","0x197497e","438","size","433","patch20/vehicles/bikes/pitviperevo/cheetah_evo_fender_front_1.gfx",".gfx","0x43D3CB28","308","438","0x11","26668971","26669279","GFX2............................"
"1","63847","0x630d174","0x0","0x197497e","438","size","443","patch20/vehicles/bikes/pitvipergold/cheetah_gold_fender_front_1.gfx",".gfx","0xD886E847","303","438","0x11","26672062","26672365","GFX2............................"
"1","63847","0x630d174","0x0","0x197497e","438","size","454","patch20/vehicles/bikes/pitviperwatchdogs/cheetah_watchdogs_fender_front_1.gfx",".gfx","0xF34409DD","301","438","0x11","26675362","26675663","GFX2............................"
"1","63847","0x630d174","0x0","0x197497e","438","size","476","patch20/vehicles/bikes/rayman_pitviper/rayman_pitviper_fender_front.gfx",".gfx","0x81EBFC66","262","438","0x11","26682337","26682599","GFX2............................"
"1","63847","0x630d174","0x0","0x197497e","438","size","488","patch20/vehicles/bikes/rayman_roach/rayman_roach_steering.gfx",".gfx","0x588CECE5","261","438","0x11","26685824","26686085","GFX2............................"
"1","63847","0x630d174","0x0","0x197497e","438","size","499","patch20/vehicles/bikes/roachac/kingcobra_ac_steering_1.gfx",".gfx","0xD7FE8DFA","261","438","0x11","26689127","26689388","GFX2............................"
"1","63847","0x630d174","0x0","0x197497e","438","size","520","patch20/vehicles/bikes/roach_flame/kingcobra_flame_steering_1.gfx",".gfx","0xED290E67","261","438","0x11","26695219","26695480","GFX2............................"
"1","63847","0x630d174","0x0","0x197497e","438","size","526","patch20/vehicles/bikes/tkopandacamo/fat_grizzly_camo_steering_1.gfx",".gfx","0xAD395CC9","262","438","0x11","26696975","26697237","GFX2............................"
"1","63847","0x630d174","0x0","0x197497e","438","size","533","patch20/vehicles/bikes/tkopandawasp/fat_grizzly_wasp_steering_1.gfx",".gfx","0x7998407B","262","438","0x11","26698891","26699153","GFX2............................"
"1","63848","0x630c704","0x0","0x197440a","591","size","349","patch20/characters/female_officer/female_officer_legs.gfx",".gfx","0x75F722CB","297","591","0x11","23736750","23737047","GFX2............................"
"1","63848","0x630c704","0x0","0x197440a","591","size","350","patch20/characters/female_officer/female_officer_torso.gfx",".gfx","0x1A7180D7","300","591","0x11","23737047","23737347","GFX2............................"
"1","63848","0x630c704","0x0","0x197440a","591","size","493","patch20/vehicles/bikes/roachac/kingcobra_ac_frame_1.gfx",".gfx","0x56D26469","293","591","0x11","26687316","26687609","GFX2............................"
"1","63848","0x630c704","0x0","0x197440a","591","size","514","patch20/vehicles/bikes/roach_flame/kingcobra_flame_frame_1.gfx",".gfx","0xA5CA4130","293","591","0x11","26693409","26693702","GFX2............................"
"1","63849","0x630d7c4","0x0","0x1974747","608","size","497","patch20/vehicles/bikes/roachac/kingcobra_ac_rear_fender_1.gfx",".gfx","0xD0975F14","309","608","0x11","26688559","26688868","GFX2............................"
"1","63850","0x630e35c","0x0","0x19740e7","436","size","317","patch20/characters/bounty_hunter/bounty_hunter_helmet.gfx",".gfx","0x76F6A5CE","259","436","0x11","23727827","23728086","GFX2............................"
"1","63850","0x630e35c","0x0","0x19740e7","436","size","352","patch20/characters/female_tech/female_tech_helmet.gfx",".gfx","0x9CB762CA","263","436","0x11","23737645","23737908","GFX2............................"
"1","63850","0x630e35c","0x0","0x19740e7","436","size","480","patch20/vehicles/bikes/rayman_roach/rayman_roach_engine.gfx",".gfx","0xA4188511","260","436","0x11","26683417","26683677","GFX2............................"
"1","63850","0x630e35c","0x0","0x19740e7","436","size","490","patch20/vehicles/bikes/roachac/kingcobra_ac_engine_1.gfx",".gfx","0x408F10C6","260","436","0x11","26686512","26686772","GFX2............................"
"1","63850","0x630e35c","0x0","0x19740e7","436","size","511","patch20/vehicles/bikes/roach_flame/kingcobra_flame_engine_1.gfx",".gfx","0x3F6266CF","260","436","0x11","26692606","26692866","GFX2............................"
"1","63851","0x4c8dd44","0x0","0x16a1ba1","431","size","316","patch20/characters/barbara_outfit/barbara_torso.gfx",".gfx","0x4DECCDC4","254","431","0x11","23727573","23727827","GFX2............................"
"1","63851","0x4c8dd44","0x0","0x16a1ba1","431","size","328","patch20/characters/cyborg_helmet/cyborg_helmet.gfx",".gfx","0xAF350676","258","431","0x11","23730847","23731105","GFX2............................"
"1","63851","0x4c8dd44","0x0","0x16a1ba1","431","size","356","patch20/characters/kraken_helmet/kraken_helmet.gfx",".gfx","0xFC40E519","257","431","0x11","23782420","23782677","GFX2............................"
"1","63851","0x4c8dd44","0x0","0x16a1ba1","431","size","369","patch20/characters/rabbit_helmet/rabbit_helmet.gfx",".gfx","0x4DD71D3D","255","431","0x11","26564920","26565175","GFX2............................"
"1","63852","0x630f03c","0x0","0x16a1ca0","427","size","186","objects/pack20/generic_medium_icon_1_2788949741.mdl",".mdl","0xDB0E28F2","555","427","0x10","16855856","16856411","GFX2............................"
"1","63852","0x630f03c","0x0","0x16a1ca0","427","size","311","patch20/characters/arno/arno_head.gfx",".gfx","0xE071018C","250","427","0x11","23726294","23726544","GFX2............................"
"1","63852","0x630f03c","0x0","0x16a1ca0","427","size","312","patch20/characters/arno/arno_legs.gfx",".gfx","0x72C616CD","266","427","0x11","23726544","23726810","GFX2............................"
"1","63852","0x630f03c","0x0","0x16a1ca0","427","size","321","patch20/characters/cat_rider/cat_rider.gfx",".gfx","0xAFE4C925","254","427","0x11","23729151","23729405","GFX2............................"
"1","63852","0x630f03c","0x0","0x16a1ca0","427","size","415","patch20/vehicles/bikes/donkey_bike/donkey_rear_tire_1.gfx",".gfx","0xE0113FBB","249","427","0x11","26661005","26661254","GFX2............................"
"1","63852","0x630f03c","0x0","0x16a1ca0","427","size","489","patch20/vehicles/bikes/rayman_roach/rayman_roach_swing_arm.gfx",".gfx","0xB64FD675","427","1073","0x11","26686085","26686512","GFX2............................"
"1","63853","0x630ea34","0x0","0x16a1d9d","589","size","445","patch20/vehicles/bikes/pitvipergold/cheetah_gold_frame_1.gfx",".gfx","0x311EE242","290","589","0x11","26672625","26672915","GFX2............................"
"1","63916","0x630f23c","0x0","0x16aedb0","445","size","528","patch20/vehicles/bikes/tkopandacamo/fat_grizzly_camo_suspension_rear_1.gfx",".gfx","0xFCF1E437","269","445","0x11","26697506","26697775","GFX2............................"
"1","63916","0x630f23c","0x0","0x16aedb0","445","size","535","patch20/vehicles/bikes/tkopandawasp/fat_grizzly_wasp_suspension_rear_1.gfx",".gfx","0x539BA663","269","445","0x11","26699422","26699691","GFX2............................"
"1","63917","0x630c024","0x0","0x16a265d","441","size","486","patch20/vehicles/bikes/rayman_roach/rayman_roach_head_light.gfx",".gfx","0xF289178B","441","742","0x11","26685107","26685548","GFX2............................"
